Original_Dialect,MSA_conversion
بيسكرو عالطنعش و بيقتحو وحدة,يقفلون على الثانية عشر و يفتحون على الواحدة
أي إذا كنت مشغول عملها بالليل و أنا رح اتصل فيك المسا,نعم إذا كنت مشغولا قم بذلك في المنزل و سأتصل بك في المساء
أي إذا كنت مشغول عملها بالليل و أنا رح اتصل فيك المسا,كيف ذلك نذهب معك الآن
كيف هلئ منروح معك,بعد ساعة
بعد ساعة,وجدت اثنان
لائيت تنين,قل لي أين هي
قللي وينها,هيا إذا كنت ذاهبا تدرس
يللا إذا رايح تدرس,هيا إذا كنت ذاهبا تدرس
السلام عليكم,السلام عليكم
خالد ليش رحت لما أنا أجيت,لماذا ذهبت عندما جئت أنا يا خالد
السلام عليكم,السلام عليكم
السلام عليكم,لا أعرف ماذا حدث قي المدخل
ما بعرف شو صار بالمدخل,وقع شجار هنا أمام ذلك الشيء هل فهمت
صارت مشكلة قدام هالشغلة فهمت,وفقهم الله
الله يوفئهون,آه على فكرة كم سجلت البارصا البارحة يا شباب
آه ئديش قازت الرشا مبارح شباب,هيا في أمان الله يا شباب
يللا بأمان الله شباب,هيا في أمان الله يا شباب
انطور انطور دئيئة,إنتظر إنتظر دقيقة
أنا,أنا
ليكها شفتها,هاهي رأيتها
ليكها شفتها,السلام عليكم هل أنت بخير يا زكي أهلا يا ميدو هل أنت بخير يا كادي
السلام عليكم زكي أنتي بخير هلا ميدو أنتي بخير كادي,هل ارتاحت رجليك يا أيوب
ريحت رجليك أيوب,إذهب
روح,ماذا
شو,لا يوجد
مافي,لا يوجد
تعودتو عالئعدة الأسبوع الجاي ما في,إعتدتم على الراحة الأسبوع القادم، لا يوجد
فتاح فتاح نطور شكلو في عنوان,إفتح، إفتح  لأرى ، إنتظر،  يبدو أن فيها عنوانا
شو رح تعمل ياوليد لازم تصبر شوي,ماذا تريد أن تفعل يا وليد؟ يلزمك القليل من الصبر
شو رح تعمل ياوليد لازم تصبر شوي,من المفروض أن كل شيء عنده
لازم يكون عنده كل شي,مابها قدمك؟ ماذا قلت؟ كم ستزيدني؟
شبها رجلك شو ئلت ئديش رح تزيدني,نعم
إي,واضح جدا أنكم لا تملكون عشرة ملايين
مبين انو ما بتملكو عشر ملايين,كيف ذلك؟
كيف هيك,كيف ذلك؟
بعد إيدك شو بدك اكسرلك ياها,أبعد يدك أتريد أن أكسرها لك؟
ليش عم تصرخ يا أخي,مابك تصرخ يا أخي؟
استنى مافي بحث هنيك,إنتظر، لا يوجد بحث هناك؟
استنى مافي بحث هنيك,السلام عليكم ، هل أنت بخير؟
السلام عليكم كيف الصحة بخير,والله في أحسن حال
والله كويسة كتير,هل تدرسون ؟ يا صديقي كلما أمر أجدك جالسا ، لم أرك تدرس قط
شو عم تدرسو يا صديئي كلما ما مريت بشوفك ئاعد ولا مرة شفتك عم تدرس,هذا عادي عندنا نحن
هاد كتير عادي عنا نحنا,تجدنا في وقت الجد فقط
بتلائينا وئت الجد بس,تجدنا في وقت الجد فقط
بتعرف شو صعبة كتير بدها خمس سنين دراسة,أتعرف ماذا؟ إنها صعبة جدا تستلزم منك خمسة سنوات من الدراسة
وينو يحيا,أين هو يحيا ؟
هو مع الشباب,إنه مع الشباب
هو مع الشباب,سأذهب لأشرب الشاي في أقل من عشرة دقائق
رايح أشرب شاي بدي شي عشر دئايئ,فهمت شيئا قي المرة السابقة؟
فهمت شي بالمرة الماضية,فهمت كل شيء و لاشيء
فهمت كتير ولا شي,صدقني لا أعلم قال لي أنه ذاهب
صدئني ما بعرف ئلي أنو رايح,لا يزال الوقت مبكرا،  إبق سأرسله لك الآن
لسه الوئت بكير خليك رح ابعتلك ياه هلأ,لا يزال الوقت مبكرا،  إبق سأرسله لك الآن
ادرس هلأ,أدرس الآن
أي ساعة,أي ساعة؟
اهلين حسام ليكك بخير,أهلا يا حسام هل أنت بخير؟
اهلين حسام ليكك بخير,في ماذا؟
بشو,في الحديث
بالحديث,أي حديث؟
أي حديث,هذا
هاد,أي مكان؟ الكلام في الفايسبوك أو أين؟
"باي مكان , الحكي بالفاسيبوك ولا وين",أي مكان؟ الكلام في الفايسبوك أو أين؟
ما اجيت,لم أحضر
المرة الماضية تعبانين و هنن عاديين كتير,في المرة السابقة، نحن كنا متعبين و هم  جد عاديين
بتعرف شايفهم مرتاحين كتير,أتعرف؟ أراهم مرتاحين جدا
بتعرف شايفهم مرتاحين كتير,ماذا يا محمد تتجاهلني؟
شو محمد عم تتجاهلني,آه،  أهلا يا حسام
آه أهلا حسام,تتجاهلني،  تتجاهلني لم تقل أيوب أو أي شيء واصل تجاهلك
بتتجاهلني بتتجاهلني ما قلت أيوب أو أي شي واصل تجاهلك,إنتهى الأمر،  مررت  تتجاهلني و تقول أيوب
خلصنا بقى مريت تتجاهلني و تقول أيوب,الآن و قد استدرت سأسلم عليك،  و أووقع  لك إن شئت
هلء بما أنك فتلت رح سلّم عليك و وقعلك إذا بدك,الآن و قد استدرت سأسلم عليك،  و أووقع  لك إن شئت
شو هاد محمد عم تمزح,ماهذا يا محمد تمزح؟
أنت بخير حسام بخير,هل أنت بخير يا حسام ؟بخير؟
شبو,ما به؟
شبو,هل ؟ تجري؟
عم تتدرب بالجري,أنا أتمرن
عم اتدرب,جميل، واصل فقط
بس جميل وصل,ماذا ستفعل في المساء؟
شو بدك تعمل المسا,يجب أن أتمرن
محتاج اتدرب,يجب أن أتمرن
يالله السلام عليكم,هيا السلام عليكم
حتى يشوف حسام بعدين يسكرو,لن  يغلقه حتى يرى حسام
بيجي ليسكروه بئلو اسمع لا تسكر,عدنما يأتي ليغلقه،  أقول له إسمع لا تغلق
بيجي ليسكروه بئلو اسمع لا تسكر,أصبت بصدمة منذ قليل، لم أصدق
تفاجأت من شوي ماعم صدق,ماذا؟
شو,سنعرض بحثنا غدا
نحنا رح نعرض بكرا,أنا في الرتبة التاسعة
أنا بالرتبة التاسعة,في الفايسبوك يقولون أن حسام سيعرض
عالفايسبوك عم يئولو حسام رح يعرض,في الفايسبوك يقولون أن حسام سيعرض
شو,ماذا؟
تبدا أنت,أنت من سيبدأ؟
بس شوي شوي,رويدا رويدا، فحسب
بس شوي شوي,أنت تعرفني إذا لاقيتني غدا في الصباح أعطني إياها في الصباح
أنت بتعرفني إذا لائيتني بكرا الصبح اعطيني ياها الصبح,يا إبني ، أكرهها في الليل
يا ابني انا بكرهها بالليل,غدا صباحا إذا
معناها بكرا الصبح,من أين ستمر؟ من أين؟
من وين رح تمر انت من وين,لا تقل لي إنك ذاهب إلى السوق لتعبئة رصيدك
لا تئلي رايح عالسوق للتعبئة,لا تقل لي إنك ذاهب إلى السوق لتعبئة رصيدك
أنا بعرفك,أنا أعرفك
شو عم تاكل,ماذا تأكل؟
اشرب اشرب التفاح طبيعي كتير كتير,أشرب، أشرب  التفاح عادي جدا
اشرب اشرب التفاح طبيعي كتير كتير,مابك تركز في المكان؟
شبك ركز بلمكان,إنه مفتوح ذلك تشتري من عنده عادة
هو فاتح هيي بتشتري من عندو بالعادة,مغلق ،مغلق، لا توجد أضواء
مسكر مسكر مافي ضو,أعلم بأن خليل سيبيت هناك في الغرفة
بعرف خليل رح ينام هنيك بالغرفة,إحتمال أن تينو معه
يمكن تينو معو,إحتمال أن تينو معه
بس لا تينو ماعاد نام بالغرفة,لكن لا تينو لم يعد يبيت في الغرفة
ليش,لماذا؟
ما بعرف,لا أعلم
ما بعرف,شيء من هذا القبيل
هيك شي,نعم
إي,صدقني لا أعلم
صدئني ما بعرف,نعم
إي,كم يبلغ عددنا إثني عشر؟
ئديش عددنا اطنعش,كم يبلغ عددنا إثني عشر؟
إي,نعم
لما بيجي تمانة يعني هيك أكتر من ستين بالمية,عندما يحضر ثمانية يعني أكثر من ستون بالمئة
إي,نعم
إي,تخيل أن لديك أربعة و عشرين طالبا وحضر سبعة عشرة
تخيل أنو عندك اربع و عشرين طالب و اجا سبطعش,هذا عادي
هاد عادي,لما يحضر ثمانية من إثني عشر
لما يجي تمانة من اطنعش,يعني شيء مفرح
يعني شي بيفرح,العام الماضي كان إثنان بمقام واحد
السنة الماضية كان اتنين بمئام واحد,العام الماضي كان إثنان بمقام واحد
السنة عندك خمسة بتحضر خمسة,هذا العام لديك خمسة تحضر خمسة
بيئول لا تتحجج بالعرض,يقول لا تتحجج بالعرض
بتروح لتدرس كل يوم مستحيل تحضر كل شي,تدرس كل يوم ، مستحيل أن تحضر كل شيء
بتروح لتدرس كل يوم مستحيل تحضر كل شي,كل يوم من الثامنة إلى الرابعة ، تعود منهكا إلى المزل
كل يوم من التمانة للأربعة بترجع هلكان عالبيت,دراستنا جيدة لكن برنامجها مكثف
دراستنا كويسة بس برنامجها مضغوط,أرأيت دائما من الثامنة إلى الرابعة، صدقني أني كنت سأدرسها في البداية ، فيما بعد عندما اكتشفتها  لم تعجبني
شفت دائما من التمانة للأربعة صدقني أني كنت رح ادرسا بالأول بس بعدين لما شفتا هيك ما عجبتني,أتذكر ، جربتها خلال يومين لكن فيما بعد إنتهى الأمر
بتتذكر جربتها خلال يومين بس بعدين خلصت الئصة,خلال يومين وجدت نفسي كلما أعود أخلد إلى النوم
على يومين لئيت حالي كل ما برجع بحط راسي عالمخدة,خلال يومين وجدت نفسي كلما أعود أخلد إلى النوم
خلصت الئصة هاد كل شي,إنتهى الأمر، هذا كل شيء
صحي الشباب اتمرنوا اليوم,على فكرة، هل تمرن الشباب اليوم؟
منشان هيك,لأجل ذلك
منشان هيك,تمرنوا
تدربوا,شكرا،  السلام عليكم هل أنت بخير؟ أين ذهبت الفرق؟ نحن هنا فريق
شكرا السلام عليكم كيفك انت وين راحت الفرق نحنا هون فريق,أهلا بكم ، كيف حالكم ؟هل تمرنتم جيدا؟
اهلين فيكم كيف حالكم تدربتوا منيح,نوعا ما ،أنت تعرف
يعني ما انت بتعرف,حضرها بتأن أحسن
جهزها شوي شوي أحسن,حضرها بتأن أحسن
خالد نحنا جايين,يا خالد نحن قادمون
من وين بشتري الئهوة,من أين سأشتري القهوة؟
من عند علي,من عند علي
من عند علي,من علي؟
من علي,علي يبيع القهوة
علي بيبيع ئهوة,أين؟ أين ستذهب؟
وين وين رح تروح,يا حمزة كيف حالك؟
حمزة كيف حالك,بخير
بخير,بخير
مسكت زينو اليوم,أمسكت زينو اليوم؟
صدقني البرد شديد,والله  البرد قارص
السلام عليكم,السلام عليكم
السلام عليكم,إسأله هل توجد قهوة
اسالو في ئهوة,أعطني واحدة ، هل هناك هذا النوع فقط؟
اعطيني وحدة في بس هاد النوع,لا توجد الأخرى
والتانية ما في,كم ثمنها؟
ئديش حئها,خمسة عشرة دينارا
خمسطعش دينار,خمسة عشرة دينارا
هي المصاري,المال متوفر
يوم الخميس الجامعة دائما فاضية,يوم الخميس ، تكون الجامعة دائما فارغة
اليوم رحت عالساعة طنعش درست ساعتين زمن,اليوم ذهبت على الثانية عشرة درست ساعتين من الزمن
اليوم رحت عالساعة طنعش درست ساعتين زمن,حضرت خلالهم التطبيق و عدت
جهزت خلالهم التطبيق و رجعت,أما أنا من التاسعة و النصف إلى العاشرة بعد ذلك عدت
أما أنا من التسعة و نص للعشرة بعدين رجعت,دائما عندما تكون مشغولا يحتاجك الجميع
دائما لما تكون مشغول الكل بيحتاجك,صحيح، أرأيتهم؟
صحي شفتهم,قالوا لنا الثلاثة معا، هذا جيد
ئالولنا النلاتة مع بعض هيك كويس,قالوا لنا الثلاثة معا، هذا جيد
ئلنا كل واحد لحاله,قال لنا كل لوحده
صح هيك قال,أصحيح؟ قال ذلك
لا بالعئود ئلنا الاسبوع الجاي,لا بولعقود قال لنا الأسبوع القادم
لا بالعئود ئلنا الاسبوع الجاي,تعال هناك بقرة بيضاء و سوداء، تلك التي من هولندا
تعال في بئرة بيضا و سودا من الي بهولندا,المهم أننا ذاهبون
المهم انا رايحين,لأنك إذا أردت أن تصنع شخصا
لأنك إذا بدك تساوي حدا,تستطيع أن تصنعه تجمع كل شيء و تصنعه
فيك تساويه بتجمع كل شي و بتساويه,لكن كيف ينطلق؟
لكن كيف بينطلق,لكن كيف ينطلق؟
حد الدم بالئلب و ما رح ينطلئ,القلب تضخ فيه الدم ولا يعمل
فهمت هيك,فهمت ذلك
الروح هي الي ما ئدروا يفسروها,الروح هي التي لم يستطيعوا تفسيرها
الروح هي الي ما ئدروا يفسروها,هي مفتاح الإنطلاق
هي مفتاح الانطلائ,هو الذي توزع الدم في الجسم كله
هو الي بيوزع الدم عكل الجسم,تضع الدم
بتحط الدم,جسم فيه دم و فيه كل شيء و القلب ينبض لكن الإنسان ليس حيا
جسم في دم و في كل شي و الئلب عم ينبض بس الإنسان مو عايش,فيما بعد لا يوجد شيء
بعد هيك مافي شي,فيما بعد لا يوجد شيء
كأنك نفخت بالون إذا شلت ليدك بيطلع الهوا,كأنك نفخت بالونا إذا نزعت يدك خرج الهواء
لكن كيف ما ئدروا يفسوا العين,لكن ، كيف لم يستطيعوا تفسير العين؟
بيئولو العين,يقولون العين
بيئولو العين,أي عين؟
أي عين,العين الحسد
العين الحسد,آه تلك
آه هديك,هناك هناك أمور
في في أمور,تلك العين حق لكن لا تستطيع تفسيرها،  قدر الله
هديك الحسد حئ بس ما فيك تفسرها هيك ئدر الله,تلك العين حق لكن لا تستطيع تفسيرها،  قدر الله
يعني هي الامور اللي خلاها الله أمر مستحيل توصل له,يعني هذه هي الأمور التي جعلها الله أمرا مستحيلا أن تصل إليها
اعمل اللي بجك ياه مافيك تشوف الشيطان,إفعل ما تشاء، لا يمكنك أن ترى الشيطان
الجن الجن شو ئلت الشيطان,الجن، الجن ، هل قلت الشيطان؟
الجن الجن شو ئلت الشيطان,قلت لك لا أعلم، لا أعرف
ئلت لك ما بعرف ما بعرف,ماذا؟ يوجد من رآهم
شو في حدا شافهم,هناك إشهار في إحدى القنوات تبث أفلام الرعب فقط
في إعلان بقناة فيه رعب بس,ماذا ؟  ترى الجن  شيئ عادي
شو تشوف الجن شغلة عادية,الناس يتكلمون عنها
الناس بيحكوا عنها,الناس يتكلمون عنها
ما بيعرفوا,لا يعرفون
إذا سكن فيي مثلا بيضل,إذا سكن في هذا مثلا يبقى
بيقولوا ما فيه يسكنك هاد متعلق بإيمانك,يقال لا يستطيع أن يسكنك هذا متوقف على إيمانك
بيقولوا ما فيه يسكنك هاد متعلق بإيمانك,لا لايتعلق بالإيمان لا يمكنه أن يسكنك
لا مو متعلق بالايمان ما بيقدر يسكنك,إذا قلنا أنه يسكنك يعني أنه بداخلك ليس هكذا  من بعيد
إذا قلنا انو بيسكنك يعني انو بداخلك مو هيك بس من بعيد,لأنه هو أصلا من نار، يعني من نار لا يمكن أن يسكنك، فهمت ماذا أقول؟
لأنو هو اصلا من نار يعني من نار ما فيه يسكنك فهمت شو عم احكي,قلت لك : يتحكم فيك من بعيد أو لا أعلم كيف
ئلتلك بيتحكم فيك من بعيد أو ما بعرف كيف,قلت لك إذا شخص أصيب بمس أو أي شيء من هذا يذهب إلى المرقي
ئلتلك إذا حدا انصاب بالمس أو أي شي بيروح لعند شيخ يرئاه,قلت لك إذا شخص أصيب بمس أو أي شيء من هذا يذهب إلى المرقي
شو هاد مس,ما  معنى  المس هذا ؟
بيسكنه الجن,يسكنه جان
لو انو الشيخ ما ئدر بيضحك عليه الجن,لو أن المرقي غير متمكن، سيهزأ به الجن
لو انو الشيخ ما ئدر بيضحك عليه الجن,الجان، الجان سيهزأ بالمرقي!
الجن الجن بيضحك عالشيخ,إنه يعرف نقاط ضعف الإنسان
هو بيعرف نقاط ضعف الانسان,لو يخرج من مكان ما سيتوقف ذلك المكان
لو طلع من شي مكان رح يضل بنفس المكان,دائما يخرجون من الإصبع الصغير
دائما بيطلعوا من الاصبع الزغير,الإصبع الصغير ليس له أهمية في الجسم لكن لو يشل فلن تستطيع تحريكه
الاصبع الزغير ما نو مهم بالجسم بس لو مات ما فيك تحركه,الإصبع الصغير ليس له أهمية في الجسم لكن لو يشل فلن تستطيع تحريكه
يمكن يطلع من راسك و تنصاب بنزيف,يمكن أن يخرج من رأسك و تصاب بنزيف
كنت عم شوف شريط فيديو و كأنو حدا مريض و معه واحد بيتصل بالعالم التاني,كنت أشاهد أحد الأشرطة ، كأن شخصا مريضا و معه شخص آخر يتصل بالعالم الآخر
الجن عالم الجن,الجان عالم الجان
الجن عالم الجن,صحيح أن هناك حياة بعد الموت
صح أنو في حياة بعد الموت,تذهب الروح فتموت
بتروح الروح  وانت تموت,أرأيت؟ إن أنت نمت فقط فإن روحك تصعد إلى السماء
شفت لو نمت بس روحك بتطلع عالسما,يعني إن كنت في غيبوبة فهي قد صعدت
يعني إذا كنت بغيبوبة يعني طلعت,هل فهمت؟ لما تصعد كل ما فعلت في ذلك يوم، تحاسب عليه
فهمت لما تطلع لفوق كل الي عملته بيوم من الايام رح تتحاسب عليه,هل فهمت؟ لما تصعد كل ما فعلت في ذلك يوم، تحاسب عليه
اتحاسب عليه,تحاسب عليه
اي كأنك بديت من جديد,نعم كأنك غدا تنطلق من جديد
دخلت بيت و أخدت شي,دخلت بيتا و أخذت شيئا
دخلت بيت و أخدت شي,من هي هذه
مين هي,واحدة، واحدة من العائلة هذا الصيف فقط ، في العاصمة
وحدة وحدة من العيلة هي الصيفية بس بالعاصمة,لما هربت من المنزل لبست الجلباب هكذا
لما هربت من البيت لبست الجلباب هيك,و أمسكوها  و عننما أمسكوها لم يعنفوها
ومسكوها و لما مسكوها ما شددوا عليها,لو أنهم عنفوها  لثارت
لو انهم شددوا لعملت شي تاني,لو أنهم عنفوها  لثارت
اي كأنك بديت من جديد,نعم
تركوها تمشي لحالها و لحئوها,تركوها تمشي لوحدها و تبعوها
بتعرف يا خالد كنت ئاعد أقسم بالله يا خالد طلعت,أتعرف يا خالد؟ كنت جالسا أقسم بالله يا خالد صعدت
بتعرف يا خالد كنت ئاعد أقسم بالله يا خالد طلعت,قبل أن تدخل إلى منزلهم ماذا تقول إني أراك هذه الكلمة إني أراك إني أراك
ئبل ما تفوت على بيتهم شو بتئول شايفك هي الكلمة شايفك شايفك,لما دخلت  عندهم باب آخر خرجت منه
لما فاتت عندن باب تاني طلعت منو,عندهم خادم ملتحي يبيت في الطابق السفلي لحق بها
كان في خاد الو دئن عندن بالبيت بالطابئ السفلي لحئها,أرأيت؟ أمسكها و مباشرة وضع يده هنا،  و قال أعوذ بالله من الشيطان الرجيم
شفت مسكها و دغري حط ايدو هون و ئال أعوذ بالله من الشيطان الرجيم,لو رأيت كيف أنها اهتزت فوق الأرض
لو شفت كيف كأنها رجفت فوئ الارض,لو رأيت كيف أنها اهتزت فوق الأرض
اما بمرة تانية بتذكر هداك الي بالملعب وئعت عالارض,أما في أحد المرات أتذكر ذلك؟ تلك التي  سقطت أرضا في الملعب
ئامت و حملوها,تنهض فيحملونها
مشوا شوي يقرأ قران ترجع توئع,يمشون قليلا ، يقرأ القرآن،تسقط مرة أخرى
مشوا شوي يقرأ قران ترجع توئع,يقولون أنها مسألة مس
بيئولوا شغلة مس,حوالي شهرين و هو يرقيها
حوالي شهرين و هو عم يرئيها,امرأة في برحال
مرا ببرحال,قتلوها ضربا هو و أخوها ماتت الفتاة
ئتلوها من الضرب هو و اخوها ماتت البنت,الضرب ليس مستحسنا
الضرب مو مستحب,الضرب ليس مستحسنا
يا صديقي بتذكر حادثة الملعب,يا صديقي أتذكر حادثة الملعب؟
في شريط لواحد بيهز لحالو بيركد بيركد و بيهز,شريط لشخص يهتز وحده، يجري ،يجري و يهتز
هالشخص سكنه جن,ذلك الشخص سكنه جان
هالشخص سكنه جن,هناك من يقولون أنه مات و آخرون يقولون أنه جن
في ناس بيئولوا مات و ناس بيئولوا انو جن,كل واحد يقول شيئا ما،  أنا لا أعلم
كل واحد بيحكي شكل انا ما بعرف,من الممكن أن تكون روحه
ممكن تكون روحو,كيف ذلك؟ هل تصعد بهذه الطريقة
كيف هيك ليش بتطلع بهالطريئة,هل تعرف إذا صعدت روح المجرم كيف يصبح؟
بتعرف إذا طلعت روح المجرم  كيف بيصير,هل تعرف إذا صعدت روح المجرم كيف يصبح؟
بيركد بيركد بعدين بتطلع و هو وائف بشكل عادي كتير,يجري ،يجري ،ثم تصعد و هو واقف بشكل عادي جدا
بيئولوا انو تفسيرها بيسمع دئات الئلب كل ما كنت خايف أو متوتر عندك احتمال أكتر انو تنمس,يقال أن تفسيرها أنه يستمع إلى دقات القلب،  كلمت كنت خائفا أو متوترا هناك إحتمال أكبر في أن تمس
يعني الجن بيشوفوا الشخص الخايف,يعني أن الجان يرون الشخص الخائف
يعني الجن بيشوفوا الشخص الخايف,إسمع كل شيء متعلق بالدين
اسمع كل شي مرتبط بالدين,لا يعرفون، هناك أذكار تقولهم فيهرب منك
ما بيعرفوا في أدعية بتئولها بيهرب منك,يمكن أن يتبعك و يمكن أن يدخلوا في السيارات
يمكن يلحئك و يمكن يدخلو السيارات,الجان مثلا دائما يسكنون في الأماكن الخالية
الجان مثلا دائما بيسكنوا المحلات الفاضية,من هم الذين تجدهم في مكان خال مثل البحر
مين هنن الي بتلائيهم بمحل فاضي متل البحر,من هم الذين تجدهم في مكان خال مثل البحر
اسمع انا ما بعرف عرش الشيطان وين بيكون بعرف انو ياجوج و مأجوج بمثلث برمودا,إسمع أنا لا أعرف عرش الشيطان أين يقع،  أعرف أن هاجوج و ماجوج في مثلث برمودا
مو يأجوج و مأجوج ئصدي المسيح الدجال,ليس هاجوج و ماجوج أقصد المسيح الدجال
شو هو مثلث برمودا,ما هو مثلث برمودا
شو هو مثلث برمودا,مكان في البحر
محل بالبحر,من كلمك عنها
مين حكالك عنو,لا أحد يعلم يا أخي، عندما تدخل إليها ماذا يحدث لك لم يجدوها
ما حدا بيعرف يا أخي لما تفوت عليه شو بيصرلك ما لئوها,إذا مرت طائرة تسقط و إذا مرت سفينة تغرق،  لكن يقال هناك أوقات تسقط و أوقات تمر بشكل عادي
إذا مرت طيارة بتوئع و إذا مرت سفينة بتغرء بس بيئولو مرات بتوئع و مرات بتمر بشكل عادي,قلت لك المسيح الدجال هناك في تلك الجزيرة
ئلتلك المسيح الدجال بهديك الجزيرة,قلت لك المسيح الدجال هناك في تلك الجزيرة
هونيك يا اخي بمثلث برمودا,هناك يا أخي في مثلث برمودا
ئلتلك من زمان ما بعرف راح راح للمكان الفاني,قلت لك منذ زمن لا أعلم من ذهب إلى هناك إاى المكان الفلاني
راحوا هنن للمكان,ذهب هؤلاء إلى المكان
راحوا هنن للمكان,لما ذهبوا  وجدوا جزيرة دخلوا فوجدوا كهفا
لما راحوا لائوا جزيرة فاتوت لائوا كهف,وجدوا حية أصلا
لاقوا حية أصلا,فيما بعد وجدوا كهفا دخلوا فوجدوا شخصا مكبلا بالسلاسل
بعدين لاقوا كهف دخلوا فلاقوا واحد مربّط بالجنازير,نعم
إي,و عنده عين واحدة و بشع جدا لونه أحمر
وعندو عين وحدة و بشع كتير لونو أحمر,و عنده عين واحدة و بشع جدا لونه أحمر
فهمت كيف,فهمت كيف؟
لما يفتح هالشي يعني علامات الساعة علامات القيامة,لما يفتح ذلك الشيء يعني علامات الساعة علامات القيامة
لما بيجي المسيح الدجال بيقتلو عيسى بضربة سيف بيدخول هون و بيطلع من هون,لما يأتي المسيح الدجال يقتله عيسى، يضربه بسيف يدخل من هنا و يخرج من هنا
لما بيجي المسيح الدجال بيقتلو عيسى بضربة سيف بيدخول هون و بيطلع من هون,و لماذا يدخله من هنا؟
وليش بيدخلو من هون,يهاجم المسلمين و المسلمون هاربون
بيهاجم المسلمين و المسلمين بيهربوا,هناك ينزل عيسى لأن عيسى ليس ميتا مثلي و مثلك مرفوع فحسب
ساعتها بينزل عيسى لأنو عيسى ما مات متلي و متلك بس الله رفعو,فيما بعد يموت عيسى و يصلون عليه مثل جميع العباد
وبعدها بيموت عيسى و بيصلوا عليه متل مابيصلوا عاكل العباد,كل شيء يموت و هو مسلم
كل شي بيموت و هوي مسلم,كل شيء يموت و هو مسلم
المهم بعد ماينزل عليه عيسى مابيقدر يتطلع بعسيى من قوة النور,المهم بعدما ينزل له عيسى لا يمكنه أن ينظر إلى عيسى في النور
اذا اتطلع بعيسة بيحترق و بيدوب لأنو بيضل يحوم حواليه مشان مايشوفو و هوي عم يغرز سيفو من هون و يطالعو من هون,يحترق و يدوب لو ينظر إلى عيسى ، إذا ماذا يفعل يحوم حوله حتى لا يراه يدخل سيفه من هنا و يخرجه من هنا
في عبارة مابيشوفها إلا المسلمين,هناك عبارة لا يراها إلا المسلمون
في عبارة مابيشوفها إلا المسلمين,إسمع لأن الله يعطيه قدرات
سماع لانو الله بيعطيه قدرات,يقال أن عنده شيئا في جبهته يراها المؤمنون فحسب
بيقولو أنو عندو شي بجبينو بيشوفو بس المسلمين,يقال أن عنده شيئا في جبهته يراها المؤمنون فحسب أما الكافر فلا
بيقولو أنو عندو شي بجبينو بيشوفو بس المسلمين أما الكافر فلأ,إلا الذي إيمانه قوي
بس اللي إيمانو قوي,نعم يقال أنه يدهشك حتى تنظر إليه
أي و بيقولو أنو بيفاجأك إذا بتعطلع فيو,نعم يقال أنه يدهشك حتى تنظر إليه
شو,ماذا
وبينقال حتى لو كان عندك إيمان قوي و بتقول أنو مابنسحر,يقال حتى و إن كان لديك إيمان جدا و تقول لن أفتن
بينقال هروب لأبعد مابتقدر و أنت روح بعيد كتير فيك تقول عندي إيمان و يمكن,يقال أهرب إلى أقصى حد، هو هنا و أنت إذهب بعيدا جدا يمكن أن تقول لدي إيمان و يمكن ألا أفتن
بينقال هروب لأبعد مابتقدر و أنت روح بعيد كتير فيك تقول عندي إيمان و يمكن,يقال يمكنه أن يفتن أي شخص
وبينقال أنو بيقدر يفتن أي شخص,ماذا يفعل لك؟
شو بيعملك,أبوك ميت يحضره لك أعطاه الله هذه القدرة
أبوك ميت بيحضرلك ياه الله اللي عطاه هالقدرة,يمكن أي يحضره لك
أيا حدا في يحضرلك ياه,لا يوجد
مافي,لا يوجد
مافيك تهرب رح تلاقيه قدامك,لا يمكن أن تهرب، ستجده أمامك
فيو ينزل كل شي دهب,يمكن أن ينزل كل هذه ذهبا
بيسحرك بأي طريقة إذا عم تشوفو عم يحضر مع أبوك و بتقدر تقول انو هوي الرب,يفتنك بأي طريقة مادمت تراه، يأتيك بأبيك، يمكن أن تقول هو الرب
بيسحرك بأي طريقة إذا عم تشوفو عم يحضر مع أبوك و بتقدر تقول انو هوي الرب,هل فهمت كيف؟
فهمت كيف,شخص يقول أن إيمانه قوي و يفتن
حدا بيقول أنو إيمانو قوي و بينسحر,يجب أن تهرب
لازم تهرب,مع إيماننا هذا ، فليحفظنا الله
مع إيماننا هادا فليحفظنا الله,هناك دعاء يقال
في دعاء بينقال دعاء بينقال,هناك دعاء يقال
بتقولو بعد الشهادتين,تقوله بعد الشهادتين
في هادا و في دعاء تاني,هناك هذا و هناك دعاء آخر
رح تموت قبل مايجي هوي,تموت فبل أن يأتي
رح تموت قبل مايجي هوي,نعم فتنة المسيح الدجال
نعم هاد سحر المسيح الدجال,سورة الكهف أيضا تجنبك هي أيضا
سورة الكهف كمان بتحميك,يقال لو يعرف ماذا تحب
بينقال لو أنو بيعرف شو بتحب,شخص يحب المال يعطيه المال
حدا بيحب المصاري بيعطيه المصاري,والداك مييتان يحييهما لك
والدينك الميتين بيحييهم لألك,والداك مييتان يحييهما لك
أنا فايق من الأربعة,أنا مستيقظ منذ الرابعة
طلعت اليوم عالساعة تنتين و نص,خرجت اليوم على الثانية و النصف
رحت اليوم لأحلق شعري طلعت عالبيت و خلص النهار,ذهبت لحلق شعري و صعدت للمنزل إنتهى اليوم
رحت اليوم لأحلق شعري طلعت عالبيت و خلص النهار,رأسي يِلمني و لكني لا أريد النوم
