Original_Dialect,MSA_conversion
شي واحد تيبغي لفلوس تيعتيه لفلوس ,والداك مييتان يحييهما لك
واليديك ميتين كيحييهم ليك ,والداك مييتان يحييهما لك
أنا فايق من ربعة,أنا مستيقظ منذ الرابعة
خرجت ليوم مع جوج و نص ,خرجت اليوم على الثانية و النصف
خرجت ليوم مع جوج و نص ,ذهبت لحلق شعري و صعدت للمنزل إنتهى اليوم
مشيت نصاوب شعري و طلعت لي الدار و هو يسالي نهار ,رأسي يِلمني و لكني لا أريد النوم
راسي ضرني ولكن مبغيتش نعس ,سأنام حوالي الحادية عشرة  حان الوقت
مع ديك لحداشر تنعس هو وقتها ,و متى وقعت لك؟
وقتاش طرات ليك ,إنه الأرق كما يقال ، متعب جدا و لا تسطيع النوم
هو السهر كيف تيقولو تيعيي بزاف و متقدش تنعس,نعم صحيح إنها مضرة
اه بصح هي مزيناش ,نعم صحيح إنها مضرة
بغيتي تقول ا خوية هدى مفيد ,تصدق يا أخي هذا مفيد
شي واحد يتيسدق ميمكنش ممكن غير الله هو لي غالب عليه,شخص يتصدق لا يمكن، ممكن أنه إبتلاء من عند الله فقط
شي واحد يتيسدق ميمكنش ممكن غير الله هو لي غالب عليه,إبنلاء سواء فعلت أو لم تفعل ، جرب أن تتصدق و سترى
 لعنة درتي ولا مدرتيش جرب تيق و غدي تشوف,أنت،  أنت تعلم أنك فعلت شيئا
نت عارف درتي شي حاجة ,الواقع أنني لا أصلي كل يوم
أنا متنصليش كل نهار ,صحيح، الصلاة تؤثر فيك أكثر
بصح الصلة كتأتر فيك بزاف ,صدقني ،أنا لا أصلي و الصلاة تؤثر فيك أكثر
تيقني أنا متنصليش و الصلة كتأتر فيك كتر ,صدقني في وقتنا هذا الإنسان العادي يفعل الأشياء السيئة
تيقني ف وقتنا دابة الإنسان العادي تيدير غير لحوايج الأساسية,صدقني في وقتنا هذا الإنسان العادي يفعل الأشياء السيئة
الله يحفضنا ,فليحفظنا الله
فهمتي ولا لا ,فهمت أم لا؟
فهمتي ولا لا ,الأشياء التي يفعلها لا يعلمها إلا الله
لحوايج لي تيديرها متيعرفها إلى الله ,لا أحد يعرف كم ارتكب من الذنوب، فهمت أم لا؟
حتى واحد معارف شحال من دنب درت فهمتي ولا لا ,حتى الصلاة لا يصلون، إلا الصلاة إلا الصلاة
الصلاة متيصليوش ,لا يقتصر الأمر على أنه لا يصلي
ماشي غير هو متيصليش,الأذان يؤذن و أنت تلعب الدومينو
تيئدن ونت كتلعب الدومينو ,عندما يؤذن تكون أنت متكئا على الحائط تلهو، فهمت أم لا؟
فاش تيئدن كتكون نت متكي على الحيط  كتلعب فهمتي ولا لا,عندما يؤذن تكون أنت متكئا على الحائط تلهو، فهمت أم لا؟
بحال إلى الله تيقول لي أجي و نت كتقول ليه مجايش ,كأن الله يقول لك تعالى و أنت تقول له لن آتي
هاد التفكير صحيح ميا فل ميا ,هذا تفكير صحيح مئة بالمئة
هاد التفكير صحيح ميا فل ميا ,ليس كما لو أن الآذان يرفع و أنت في سفر، فهمت ما أقول؟
ماشي بحال إلى الآذان تيتجهد و نت مسافر فهمتي شنو تنقول,صحيح أنت جالس
بصح نت جالس ,جالس ، و المشكلة أنك تلعب الدومينو كارثة كارثة
جالس و المشكلة نت كتلعب الدومينو كارتة ,و الإنسان يعذب على هذا،  يعذب حقا في الدنيا و الآخرة
الإنسان كيتعدب علا هدى كيتعدب بصح ف الدنيا و ف لآخرة ,صل ، فحلها أن تعود للصلاة
صلي الحل ديالها هي ترجع لي الصلة ,نعم إسمع يا صلاح في وقتنا هذا أصبح الإنسان يسمع بالموت بشكل محير
اه سمع يا صلاح ف هاد الوقت ولى الإنسان تيسمع ب الموت ب شكل تيحير,نعم إسمع يا صلاح في وقتنا هذا أصبح الإنسان يسمع بالموت بشكل محير
سمع كل نهار كنصبحو نسمعو بلي شي حد مات ,إسمع كل يوم أصبحنا نسمع أن أحدا مات
حتى أنا ,حتى أنا
حتى أنا ,وما هو الموت بسكتة قلبية بحادث هذا من علامات الفناء
و شنو هو الموت سكتة قلبيت كسيدة هدشي من علامات الفناء ,شخص جار ما إسمها سميرة ابنة عمي إبراهيم؟
 شي واحد جار شنو سميتها سميرة بنت عمي براهيم ,هي تسكن في الحجار
هي ساكنة ف الحجار ,نعم زوجها شاب مات لما ذهبوا لصلاة الفجر
اه راجلها شاب مات فاش مشاو يصليو لفجر ,يعني هذا الحمد لله خاتمته يصلي الفجر يعني مات ما شاء الله
تيعني هدا الحمد لله أخرتو تصلي لفجر تيعني مات ما شاء الله ,كما يقال ماذا فعل يا صلاح
كيف تيقولو شنو دار أ صلاح,كما يقال ماذا فعل يا صلاح
كانو راجعين من الفجر قال ليه سبقني نت سير خدم الطوموبيل نمشي نشري الحليب و نجي ,كانوا عائدين من الفجر قال له إسبقني أنت إذهب و شغل سيارتك أذهب لأشتري الحليب و آتي
مشا السيد يخدم الطوموبيل هو يموت تماك ,ذهب السيد ليشغل سيارته فمات هناك
مشا السيد يخدم الطوموبيل هو يموت تماك ,مات و السيارة تتحرك
مات و الطوموبيل كتحرك ,شغل السيارة و مات
خدم الطوموبيل و مات ,لا حول ولا قوة إلا بالله
لا حول ولا قوة إلا بالله,إصطدمت في سيارة زوج سميرة فتهشمت كليا
دخلات ف طوموبيلت راجل سميرة تبجغات كليا ,تلك السيارة
هديك الطوموبيل,نعم السيارة الحمراء
اه الطوموبيل الحمرة ,نعم السيارة الحمراء
كتسمع شي حوايج مكتيقش ,تسمع أشياء لا تصدق
كنت ف تبسة مات جدي ,كنت في تبسة مات جدي
كنت ف تبسة مات جدي ,شخص صديق جدي أيضا صعدوا معا إلى الجبل
شي واحد صاحب جدي حتى هو طلعو بجوج ل الجبل ,بعدما رحل جدي بأربعة أيام تقريبا ذهب لمركز البريد لسحب المال
فاش مشا جدي ب ربع عايم تقريبا مشا ل بوسطا بش يخرج لفلوس,ذهب خارجا بعد قليل مات هناك على التاسعة صباحا
مشى خرج شويت مات تماك مع تسعود ديل الصباح  ,أتعلم موت الفجأة سيء جدا
عرفتي الموت لي تتغفل خيبة بزاف ,مات جدك حديثا
مات جدك هاد ليام ,نعم لم يمر أسبوع
اه مدازتش سيمانة,نعم لم يمر أسبوع
دابة يمكن هادي سيمانة,الآن أعتقد منذ أسبوع
 نقولو خمسطاشر يوم قبل العطلة بشوية قبل العطلة ب سيمانة ,لنقل لنقل خمسة عشرة يوما قبل العطلة بقليل قبل العطلة بأسبوع
 نقولو خمسطاشر يوم قبل العطلة بشوية قبل العطلة ب سيمانة ,أرأيت آخر أسبوع للدراسة يوم السبت
شفتي أخر أسبوع ديل لقراية نهار السبت ,سيبلغ شهرا تقريبا
غدي يدير شهر تقريبا ,يوم الخميس ذهب الوالد إلى تبسة
نهار لخميس مشى الواليد ل تبسة,اتصلت بهم إبنة خاله تسكن بجوارهم
عيطات ليهم بنت خالو كتسكن حداهم ,منذ ثلاثة أو أربعة سنوات أسالت عليها أختها الماء الساخن
هادي تلت ولا ربع سنين كبات عليها خذا لما سخون ,أرأيت ذلك الباب الكبير الذي اعتدنا أن نغطي به الكبش أرأيته
شفتي هداك الباب لكبير لي ولفنا نغطيو بيه الكبش شفتيه ,أرأيت ذلك الباب الكبير الذي اعتدنا أن نغطي به الكبش أرأيته
اه طاح ليوم على راس ماما كان غدي تقتلها,نعم سقط اليوم غلى رأس الوالدة كاد أن يقتلها
كانت كتنشر لحوايج ,كانت تنشر الثياب
كانت كتنشر لحوايج ,عدت أنا عدت على الثانية قلت أنها صائمة و نامت فحسب
رجعت أنا رجعت مع الجوج قلت هي صايمة و نعسات صافي ,فيما بعد جاءت تصلي
من بعد جات تصلي ,قالت لي أمك متعبة سأذهب أنا لأطبخ
قالت لي ماماك عيانة غدي نمشي أنا نطيب ,قلت لها إذهبي و اطبخي
قلت ليها سيري تطيبي ,قالت لي لم تر ما حدث اليوم في المشفى
قالت لي مشفتيش شنو طرى ليوم ف سبيطار ,فيما بعد قالت لي سقط عليها الباب
من بعد قالت لي طاح عليها الباب ,فيما بعد قالت لي سقط عليها الباب
بشويت قالت لي واش شفتي الباب من هنا,بهدوء قالت لي أرأيت الباب من هنا
شفتي فاش قالت لي تفاجأت,أرأيت عندما قالت لي تفاجئت
شفتي فاش قالت لي تفاجأت,باب المنزل
بابا الدار ,نعم قالت لي لم يكن عندي القدرة على الصراخ
اه مقديتش نغوت ,و تورمت
و  تنفخات,تورمت جدا و ازرق لسانها الذي عضته
تنفخات و زراق لسالنها لي عضات ,فيما بعد أخذوها إلى المشفى
من بعد داوها لي سبيطار ,أخذها الوالد
داها بابا ,أخذها الوالد
واش خيطوها ولا لا ,و هل أخاطوها أم ماذا
لا ,لا
لا ,أعطاها علاجا
عطاها دوا ,قالت لها راقبي نفسك أربعة و عشرين ساعة
قالت ليها حضي راسك ربعة وعشرين ساعة ,أرأيت سيظهر كل شيء بعد أربعة و عشرين ساعة
شفتي غدي يبان كلشي مورا ربعة وعشرين ساعة ,المصائب ء
المصائب,و هل تعتقد أنها أفطرت أو أي شيء بل أكملت
واش كتضن هي فطرات و لا شي حاجة ولكن كملات ,لو ماتت كان من الممكن أن تموت شهيدة يعني ماتت شهيدة
كون ماتت من الممكن رموت شهيدة  يعني ماتت شهيدة ,لو ماتت كان من الممكن أن تموت شهيدة يعني ماتت شهيدة
كون مات كانت غدي تموت شهيدة يعني ماتت شهيدة ,قالت لي قالت لي لما فكرت قلت لو مت لكان أحسن بعد ذلك استغفرت
  حيت أنا توضية و سليل الضهر ,لأني توضأت و صليت الظهر
  حيت أنا توضية و سليل الضهر ,كانت على وضوء وراء الظهر و صائمة
حيت توضيت و صليت الضهر ,نعم صحيح شيء رائع أن تكون صائمة
كانت موضية مورا الضهر و صايمة ,أتعلم كلما كانت الوالدة صائمة تقع لها أمور كهذه
اه بصح شي حاجة غزالة تكون صايمة ,من التعب
عرفتي وقتما كانت الواليدة صايمة كتوقع ليها شي حوايج هكدا ,و هل تعتتقد أنها تفطر أبدا حتى يرفع آذان النغرب صدقني أنها لا تفطر حتى يرفع آذان المغرب
من لعيا ,أي ساعة أفطرت أنا و هي اليوم السابعة
إن ساعة فطرت أنا و هي ليوم السبعة ,أي ساعة أفطرت أنا و هي اليوم السابعة
لا حيت هي مضروبة ,لا لأنها مصابة بتلك الضربة
تيقني فطرنا مع السبعة ,صدقني أفطرنا على السابعة
تيقني فطرنا مع السبعة ,ألم يعطوها شيئا في المشفى
وش معطوهاش والو ف السبيطار ,لا يوجد شيء في مشفانا إلا البؤس
مكاين والو ف السبيطار غير البؤس,لكني قلت للوالد أن يأخذ لمختص أحسن
ولكن قلت لي الواليد يديها لشي مختص حسن ,أنت تعلم في مشفانا لا يمررون أحدا إلا بواسطة
عرفتي ف سبيطار ديالنا متيدوزو الواحد إلى ب الواسطة ,لدى المختص أقل شيء أنك تقدر بمالك
عند لبريفي أقل حاجة هو بلي كتقدر ب فلوسك ,لكن لا يحدث لك شيء
ولكن متيطرى ليك والو ,لكن لا يحدث لك شيء
مشات الريحة مبقاتش ,زالت الرائحة لم تعد موجودة
مرض الفم عرفتي كون كنت عارف كن حيدتهم من شحال هادي ,مرض الفم أتعلم لو كنت أعلم لنزعتهم منذ زمن
مرض الفم عرفتي كون كنت عارف كن حيدتهم من شحال هادي ,أتعلم يا محمد عندما أكون صائما لا أحب أن أخرج خارجا أخاف أن أكلم الناس
عرفتي ا محمد فاش تنقون صايم متنغيش نخرج برا تنخاف نهدر مع الناس ,جميل أن تكون صائما
زوين تكون صايم ,الجميع في فمه رائحة
كلشي ف فمو ريحة ,أتعرف يا صلاح لماذا الجميع في فمه رائخة
عرفتي ا سلاح علاش كلشي ف فمو ريحة ,لا ليس كذلك
لا ماشي دكشي ,أرأيت حتى و إن تسحرت و غسلت فمك و بقيت مستيقظا فلن تكون هناك رائحة
شفتي حتى إلى تسحرتي و غسلتي فمك و بقيتي فايق مغديش تكون ريحة ,أرأيت حتى و إن تسحرت و غسلت فمك و بقيت مستيقظا فلن تكون هناك رائحة
و فاش كتسحر و حتى إلى غسلتي فمك و نعستي و فقتي كتصبح ف فمك ريحة ,و لما تتسحر حتى و إن غسلت فمك و تنام و تنهض تصبح في فمك رائحة
وقتاش كتكون الريحة فاش كتنعس تيقولو بلي البكتريا كتسب ديك الريحة ,متى تكون هناك رائحة لما تنام يقال أن البكتيريا تسبب تلك الرائحة
وقتاش كتكون الريحة فاش كتنعس تيقولو بلي البكتريا كتسب ديك الريحة ,نعم الطيب من رائحة المسك
اه لمزيان مع ريحة المسك,هذه مشكلة في البداية قالت عمل فردي بينك و بين نفسك
هادي مشكلة ف اللول عمل فردي بينك و بين راسك,ثم عمل ثنائي و أنا و خالد أردنا عملا فرديا
من بعد عمل تنائي و أنا و خالد بغينا عمل فردي,قلت لك شيء جيد كل واحد يحب أن يفعل ذلك وحده فليفعله وحده
قلت ليك شي جديد كل واحد خاصو يدير دكشي بوحدو يديرو بوحدو ,سيصبح العمل فرديا
غدي يولي العمل فردي ,نعم الفردي الفردي أحسن
اه العمل الفردي حسن ,نعم الفردي الفردي أحسن
اه أنا مزيان و المعنويات ديالي مرتافعت بزاف ,نعم أنا في حال جيد و معنوياتي مرتفعة جدا
قلت بلي غدي نعيا ولكن أنا مرتاح بوحدي حاجة مزيانة ,قلت أن سأتعب لكني مرتاح لوحدي شيء جيد
قلت بلي غدي نعيا ولكن أنا مرتاح بوحدي حاجة مزيانة ,إسمع أذلك للعرض
سمع ل ديك سوتنانس,سامحني و لكن ما جيد في العمل الفردي
سمحلي ولكن شنو لي مزيان ف العمل الفردي,مثلا بالنسبة لي أتعلم أشياء كثيرة منها الفرنسية و الانجليزية
متلا ب النسبة ليا كنتعلم شو حوايج كتيرة منها الفرنسي و الإنجليزيت ,لكن لو كان معي خالد مثلا سأقول معي خالد و بما أنه يتقن الفرنسية و الانجليزية سيترجم لي و لن أتعلم
ولكن كون كان معايا خالك متلا غدي نقول معايا خالد و هو تيهدر الفرنسي و الإنجليزيت غدي يترجم لي و مغاديش نتعلم ,لكن هكذا سأصبح مجبرا على فهمها و لما تقرأها و تتعلمها مجبر أن يكون كلامك في تلك الفترة بالفرنسية
ولكن هكدا غدي يولي بزز عليا نفهمها و فاش تقراها و تعلمها بزز تكون هدرتك ف ديك ساعة ب لفرنسي ,لأنك ستعرض لوحدك
حيت غدي تسوتني بوحدك ,لأنك ستعرض لوحدك
مكاينش لي غدي يغطي عليك حاجة زوينة و المؤطر مزيان ,لا يوجد من يغطي عليك لا أحد معك شيء جميل و المؤطر جيد
كلشي حاجة فردية عندنا ,كلش شيء فردي لدينا
كلشي حاجة فردية عندنا ,نعم ماذا كنت ستقول
اه شنو كنتي غدي تقول ,أي شخص درس الإعلام الآلي سيفهمه
أي واحد تيقرا لنفرماتيك غدي يفهمو,أنت تفهمه
نت تفهمو ,سأعطيك شخصا يفهمه حقا أتعرف الطاهر
غدي نعطيك شي واحد تيفهمو نيت كتعرف الطاهر ,لا أعتمد على الشباب
متنعتامدش على الشباب ,عندي اختبار يوم الخميس
عندي متيحان نهار لخميس ,عندي اختبار يوم الخميس
لول ماي نهار لخميس ف إن ساعة ,أول ماي يوم الخميس في أي ساعة
متيحان من التلاتة حتال الربعة و نص ,إختبار من الثالثة إلى الرابعة و النصف
متيحان من التلاتة حتال الربعة و نص ,الحاسوب أمامك تعطيك برنامجا خاطئا و أنت تصححه من الثالثة إلى الرابعة و النصف
لوردينتور قدامك تيعتيك بروغرام خاطء و نت تصحو من التلالت إلى الربعة و نص ,و هل يحسب إختباركم أم ماذا
واش محسوب لمتيحان ديالكم ولا شنو ,أضف إلى ذلك لا أعرف أحدا فهمت
زيد على دكشي متنعرف حتى واحد فهمتي ,هذا الخميس لو كنت حرا لاجتزت الامتحانات بشكل عادي
هاد لخميس كن كنت حر كون دوزت لمتيحان بشكل عادي ,إنتهى الأمر سأنههي لم يتبق لي سوى هذه الامتحانات
صافي غدي نكمل مبقع لي غير هاد لمتيحانات ,أحسست بتعبك
حسيت ب لعيا ديلك ,أحسست بتعبك
بصح ,صحيح
وقت لقراية دبى يا صلاح,وقت الدراسة هذا الآن يا صلاح
وقت لقراية دبى يا صلاح,يا صلاح إن أراد الشخص صدقني فإنه يستطيع في الدراسة أي وقت
ا صلاح كون بغى الواحد كن قد يقرا ف أي وقت ,إنه ينوي أن يدرس أتعلم صدقني أن في تلك الفترة لم يفهم الشخص أيعالج فمه أم ماذا و حصل على المال و أنت تعلم
هو ناوي يقرا عرفتي تيقني أنا ف ديك الفترة حتا واحد ما فهم واش تيداوي فمو ولا شنو خدع لفلوس و نتا عارف,كل واحد تجده عنده شيء إضافي مع الدراسة شيء يزعجه مع الدراسة
كل واحد كتلقا عندو شي حاجة زايدة مع القراية شي حاجة تتبرزطو مع القراية,يا بني لو أني أحصل على المصباح السحري الآن سأقول له عائلة فحسب
أ ولدي كون كان عندي مصباح سحري دبى غدي نقول ليه عائلة و صافي ,أقسم بالله أن كل واحد عنده شيء
أقسم بالله أن كل واحد عندو شي حاجة ,تنتهي من شيء يظهر شيء آخر و هكذا
كتسالي من شي حاجة كتبان ليك شي حاجة خرى و هكدا ,تنتهي من شيء يظهر شيء آخر و هكذا
واش باقي ا محمد ,هل ما زلت يا محمد
يلاه السلام عليكم في أمان الله,هيا السلام عليكم في أمان الله
يلاه السلام عليكم في أمان الله,صدقني إنه شاب رائع متقي و مصلي
تيقني هو شاب غزال متقي و تيصلي,لون أن هناك دراسة في الليل هكذا
كون كانت قرايت ف الليل هكدا  ,هذا يكفي لم تدرس في الصباح حتى تدرس في الليل
كوريا داعمة المغرب على الصحرا ديالو,كوريا الجنوبية تدعم المغرب في قضية صحرائه.
بعد الاتهامات بالشفرة.. ديزي دروس تلاقا بالنورس وطفات العافية,بعد اتهامات بالسرقة، التقى ديزي دروس بالنورس وانطفأت النيران.
نواحي صفرو.. بالصدفة طاحت عصابة موالفة كتشفر الفاكية من فيرمة ملكية,في نواحي صفرو، بالصدفة سقطت عصابة اعتادت على سرقة الفاكهة من مزرعة ملكية.
ما كتحشمش. اش من ضرائب كتخلص. سعيدة شرف غرقات ليها طوموبيلتها ففيضانات كازا. وها ميساجها لـ”ليديك”: كتعرفو غير تخلصو – تدوينات,"لا تخجل. أي ضرائب تدفع؟ سعيدة شرف أغرقت سيارتها في فيضانات الدار البيضاء. وهذه رسالتها إلى ""ليدك"": أنتم تعرفون فقط كيف تجمعون الأموال  منشورات."
هادي الي عبرات. مريكانية دارت رونديفو مع اكثر من 100 راجل ف”تيندر” فنفس البلاصة وبدات تعزل فيهم واحد بواحد(صور),"هذا ما عبر عنه. امرأة أمريكية تواعدت مع أكثر من 100 رجل على تطبيق ""تيندر"" في نفس المكان وبدأت في استبعادهم واحدًا تلو الآخر (صور)."
لحريگ لسبتة: السلطات تدخلات هاد المرة,الهجرة غير الشرعية إلى سبتة: تدخلت السلطات هذه المرة.
ف 4 ايام.. أغنية السرحاني شادة الطوندونس ب10 مليون مشاهدة فيديو,في 4 أيام، أغنية السرحاني تحتل المرتبة الأولى على يوتيوب بـ 10 ملايين مشاهدة  فيديو.
عاشت تجربة بحال لطيفة رأفت.. المانكان ناومي كامبل ولدات والخبر داير حالة فـ الأنترنت – تغريدة و تصويرة,عاشت تجربة مشابهة للطفية رأفت. عارضة الأزياء نعومي كامبل أنجبت طفلًا والخبر يثير ضجة على الإنترنت  تغريدة وصورة.
أي حكومة كتحتارم راسها وكتمثل الشعب بصح فراه فحادثة بحال ديال إيجوكاك ضروري غادي ينتاقلو مسؤولين كبار لعين المكان.. طبعا هوما ماغاديش يرجعوهم للحياة ولكن على الأقل غادي يبينو للمغاربة وللعالم أن المواطن المغربي عندو قيمة,أي حكومة تحترم نفسها وتمثل الشعب، في حادث مثل حادث إيجوكاك، من الضروري أن ينتقل كبار المسؤولين إلى مكان الحادث. بالطبع، لن يتمكنوا من إعادتهم إلى الحياة، ولكن على الأقل سيظهرون للمغاربة والعالم أن المواطن المغربي له قيمة.
بسباب “كورونا”.. الملك احيى ليلة القدر عن بعد لاول مرة منذ توليه العرش,"بسبب ""كورونا""، الملك يحتفل بليلة القدر عن بعد لأول مرة منذ توليه العرش."
ها المشاكل بداو. العميد بنعطية طار من التشكيلة الرسمية ضد اسبانيا,بدأت المشاكل. العميد بنعطية يغادر التشكيلة الرسمية ضد إسبانيا.
شباب الجالية ماشي معني بالتجنيد الاجباري,شباب الجالية غير معنيين بالتجنيد الإجباري.
الرئيس الامريكي عين رسميا منصف السلاوي باش يلقى لقاح ضد كورونا.. ترامب: السلاوي عالم متميز ومعترف بيه ومحترم عالميا فمجال اللقاحات غادي يعاونا فمواجهة الفيروس – فيديو,عين الرئيس الأمريكي رسميًا منصف السلاوي لإيجاد لقاح ضد كورونا. ترامب: السلاوي عالم متميز ومعترف به ومحترم عالميًا في مجال اللقاحات، وسيساعدنا في مواجهة الفيروس  فيديو.
سيناتور لـCNN: ترامب خايف من السعودية وكيكذب حول ما توصل له تقرير CIA بقضية خاشقجي,عضو في مجلس الشيوخ لـ CNN: ترامب يخاف من السعودية ويكذب بشأن ما توصل إليه تقرير CIA في قضية خاشقجي.
ها شحال تحكم على مغتصب قاصر فدروج عمارة,هذا هو الحكم على مغتصب قاصر في درج مبنى.
شيافر الكيران ومهنيي النقل فولاد زيان دارو وقفة اليوم.. والكاتب الوطني لقطاع النقل الطرقي لـ”كود”: مايمكنش يستمر سدان المحطة ومقاولات كثيرة على حافة الإفلاس – تصاور,"سائقو سيارات الأجرة ومهنيو النقل في ولاد زيان نظموا وقفة اليوم. وقال الكاتب الوطني لقطاع النقل البري لـ ""كود"": لا يمكن أن يستمر إغلاق المحطة، وهناك العديد من الشركات على حافة الإفلاس  صور."
فضيحة جديدة فكازا.. تجمع خطير فالدرب الكبير من بعد وصول مرا تشافات من كورونا تصاور,فضيحة جديدة في الدار البيضاء.. تجمع خطير في الدرب الكبير بعد شفاء امرأة من كورونا  صور.
السياحة المغربية: واش بومبوم ديال ريدوان غادي ترد المغرب أجمل بلد فالعالم؟,"السياحة المغربية: هل أغنية ""بوم بوم"" لريدوان ستجعل المغرب أجمل بلد في العالم؟"
صورة سوريالية ديال الماني عريان تابع حلوف شفر ليه حوايجو وكمبيوترو – صورة,صورة سريالية لرجل ألماني عاري يطارد خنزير سرق ملابسه وحاسوبه  صورة.
أفضل شركات طيران فالعالم.. “لاَرَامْ” فالرتبة 93 عالميا والأولى إفريقيا,أفضل شركات الطيران في العالم.. الخطوط الملكية المغربية في المرتبة 93 عالميًا والأولى في إفريقيا.
الممثلة نسرين الراضي جابت الربحة بتكشيطة في مهرجان “جنوة” فمصر فيديو,الممثلة نسرين الراضي تألقت بالقفطان في مهرجان جنوة في مصر  فيديو.
حادث سير مع الترام تسبب ف موت موظفة فمقاطعة الحي المحمدي فكازا,حادث سير مع الترام تسبب في وفاة موظفة في مقاطعة الحي المحمدي في الدار البيضاء.
بحضور القنصل العام الأمريكي.. توقيع اتفاقية شراكة مع جمعية أمريكية كتدير تكوينات فمهن الرياضة,بحضور القنصل العام الأمريكي، تم توقيع اتفاقية شراكة مع جمعية أمريكية تقدم دورات تدريبية في مجال الرياضة.
السويد كتقلب على 20 واحد متخصص فزراعة الحشيش باش يخدمو فاليونان,السويد تبحث عن 20 متخصصًا في زراعة القنب للعمل في اليونان.
غرقاتهم مع “كورونا”..الوزيرة بوشارب عطلات مشاريع عقارية بهاد الإجراءات ومنعش لـ”كود”: ورطتنا بالسيستيم الجديد,"غرقت مع ""كورونا"".. الوزيرة بوشارب أوقفت مشاريع عقارية بهذه الإجراءات، ومنعش عقاري لـ ""كود"": ورطتنا بالنظام الجديد."
فيروس كورونا.. أسماء لمنور حبسات جميع الأنشطة الفنية ديالها وغادي تحول حسابها فانستكَرام لبلاصة ديال التحسيس,فيروس كورونا.. أسماء لمنور توقف جميع الأنشطة الفنية وتحول حسابها على إنستغرام إلى منصة توعية.
گال ليك باغي يهنيها من معاناتها. مغربي قتل امو فبلجيكا,ادعى أنه يريد إنهاء معاناتها. مغربي يقتل والدته في بلجيكا.
حصيلة كورونا هاد 24 ساعة: 1276 مغربي ومغربية تصابو و35 توفاو و815 تشافاو.. الطوطال: 54528 مصاب و955 متوفي 38293 متعافي.. و15280 كيتعالجو منهم 171 فحالة خطيرة,حصيلة كورونا خلال 24 ساعة: 1276 مغربيًا ومغربية أصيبوا، و35 توفوا، و815 تعافوا. المجموع: 54528 مصاب، 955 متوفي، 38293 متعافٍ، و15280 يتلقون العلاج، منهم 171 في حالة خطيرة.
دنيا باطمة حطات تصاور بلا مكياج.. والمتابعين: جيتي غزالة طبيعية,دنيا بطمة تنشر صورًا بدون مكياج.. والمتابعون: أنت جميلة بشكل طبيعي.
قانون “تكميم الأفواه”.. الجامعة المغربية لحماية المستهلك كتستنكر المصادقة على مشروع القانون وكتطالب الحكومة بالسحب ديالو,"قانون ""تكميم الأفواه"".. الجامعة المغربية لحماية المستهلك تستنكر المصادقة على مشروع القانون وتطالب الحكومة بسحبه."
برنامج ” The voice kids” في فرنسا.. المغربي “علي” تأهل للنصف نهائيفيديو,"برنامج ""ذا فويس كيدز"" في فرنسا.. المغربي ""علي"" يتأهل إلى نصف النهائي  فيديو."
دراسة: إيلا فاق الواحد قبل الوقت اللي موالف بساعة كايتجنب الاكتئاب,دراسة: إذا استيقظ الشخص قبل ساعة من الموعد المعتاد، يمكنه تجنب الاكتئاب.
بينهم جوليان اسانج ومدافعين عن حقوق الانسان. هادي لائحة الموقعين العالميين مع ناصر الزفزافي للامم المتحدة لاطلاق سراح المعتقلين السياسيين بسباب كورونا,من بينهم جوليان أسانج والمدافعون عن حقوق الإنسان. هذه قائمة الموقعين العالميين مع ناصر الزفزافي للأمم المتحدة من أجل إطلاق سراح السجناء السياسيين بسبب كورونا.
كانو مسافرين لتركيا.. ربيع الصقلي وندى أوبنيشو تصابو بكورونا,كانا مسافرين إلى تركيا.. ربيع الصقلي وندى أوبنيشو أصيبا بكورونا.
المانكان كريسي تايكَن دارت تصويرة راجلها المغني العالمي جون ليجند فمؤخرتها,عارضة الأزياء كريسي تايغن نشرت صورة لمؤخرة زوجها المغني العالمي جون ليجند.
علاش ما يطيرش من بلاصتو. وزير الصحة كيهين لمغاربة اللي كل يوم كيتزاد خوفهم. داير سياسة تواصلية كارثية والو ووزارتو شوهات باطباء جابو الفيروس من برا للصبيطارات وللمصحات وتدبيرو لكلينيك تطوان كان كارثي. علاش ما تدارش ندوة صحافية يوميا فيها الجيش والداخلية والصحة؟,لماذا لا يتنحى عن منصبه؟ وزير الصحة يثير غضب المغاربة الذين يزداد خوفهم يومًا بعد يوم. يتبع سياسة تواصلية كارثية، ووزارته شوهت سمعة الأطباء الذين جلبوا الفيروس من الخارج إلى المستشفيات والعيادات، وتصرفها مع عيادة تطوان كان كارثيًا. لماذا لا يتم عقد مؤتمر صحفي يومي يضم الجيش والداخلية والصحة؟
الوزير الداودي طفا العافية لي كانو غادي يشعلوها الموزعين ديال “البوطا”,الوزير الداودي أخمد النار التي كان موزعو غاز البوتان على وشك إشعالها.
سابقة فجامعة الأخوين.. الأساتذة قاطعو الدراسة وهازين ملف مطلبي,سابقة في جامعة الأخوين.. الأساتذة يقاطعون الدراسة ويحملون ملفًا مطلبيًا.
قضية الصحرا واستفزازات البوليساريو.. الأحرار دارو لجنة لمتابعة التطورات,قضية الصحراء واستفزازات البوليساريو.. حزب التجمع الوطني للأحرار يشكل لجنة لمتابعة التطورات.
آسفي تزكلات من كارثة بسبب انهيار صومعة جامع مع صلاة المغرب,آسفي تنجو من كارثة بسبب انهيار مئذنة مسجد أثناء صلاة المغرب.
