Original_Dialect,MSA_conversion
عاد ولله القصه مو هيك القصه اني ما توقعتو رومنسي لهدرجه غير هيك انا اصلا ميته جوع,القصة ليست كما تبدو، لم أتوقعه رومانسيًا إلى هذا الحد. غير ذلك، كنت جائعة جدًا.
انتي خاطبه يا خالتو,هل أنتِ مخطوبة يا خالتي؟
اما عنا طبيعي جدا تلاقي وحده مروحه عز الظهر عالبيت و تعبانه و عرقها بزرب حامله خمس كرات بوكيمون صايده فيهم خمس عرسان الها و لصاحباتها,أما هنا، فمن الطبيعي جدًا أن تجد امرأة تعود إلى المنزل في عز الظهيرة، متعبة وعرقها يتصبب، تحمل خمس كرات بوكيمون، قد اصطادت بها خمسة عرسان لها ولصديقاتها.
انا اسمع هالسؤال من هون و يرتفع ادريناليني من هون,عندما أسمع هذا السؤال، يرتفع مستوى الأدرينالين عندي.
بتخلفش بقولو عنك مريض,إذا لم تنجب، يقولون عنكِ مريضة.
ما عمرهم شافو دعايه توتو ولا فرحو بالبوط اللي بضوي ولا حضرو سحب يانصيب ولا طلعو عالسطوح يلفو الشبكه مشان عمان الثانيه ولا جربو التلفزيون ابو طقه الخشب من ورى ولا خافو يفوتو ع محلات البلياردو والاتاري ولا تعلمو ما يردو ع حدا غريب ولا عبياع البوظه اصلا ما بعرفو الجيران شو طابخين ولا مين سكن جديد ولا دفعو رهنيه لتبع الدكان لقزازه البيبسي ولا بعرفو شو هو دفتر الديون ولا الغسيل بالعصاي الخشب ولا التحميم بصابونه الجمل,لم يروا إعلان توتو، ولم يفرحوا بالحذاء الذي يضيء، ولم يحضروا سحب يانصيب، ولم يصعدوا إلى السطح ليلفوا الشبكة من أجل عمان الثانية، ولم يجربوا التلفاز القديم الذي يُغير قنواته بطرق خشبية من الخلف، ولم يخافوا من دخول محلات البلياردو وألعاب الأتاري، ولم يتعلموا عدم الرد على الغرباء، حتى بائع البوظة لم يعرفوه، لا يعرفون ماذا يطبخ الجيران، ولا من انتقل للسكن حديثًا، ولم يدفعوا رهنًا لبائع الدكان من أجل زجاجة بيبسي، ولا يعرفون ما هو دفتر الديون، ولا يعرفون كيف كان الغسيل بالعصا الخشبية، ولا الاستحمام بصابونة الجمل.
بس طبعا تنضيف السجاد بالبيت الي فيو قرود لآ يتم ع خير ابدا و صعب جدا تحبسهم بغرفه بطلعولك من المزراب من البربيش من اي مكان بالنسبه الهم هاد مهرجان مائي لازم يحتفلو فيه,لكن طبعًا، تنظيف السجاد في المنزل الذي تعيش فيه القرود لا يتم بسهولة أبدًا، وصعب جدًا أن تحبسهم في غرفة، فهم يخرجون لك من المزراب، من خرطوم الماء، من أي مكان. بالنسبة لهم، هذا مهرجان مائي يجب الاحتفال به.
عيش عزابي و لا تعيش طول عمرك منكد,عش حياة العزوبية ولا تعش حياتك كلها منكدًا.
ركزو يا عمي كلو بوصل,ركزوا يا قوم، كل شيء سينتهي.
الروقان جواتي مش طبيعي لدرجه مين محكالي اسوي اشي بعملو,السكينة التي أشعر بها داخلي ليست طبيعية لدرجة أنني أستجيب فورًا لأي طلب يُطلب مني وأقوم بتنفيذه.
فأعجب فيي اكتر و اكتر و اتجوزنا و هسا عندي تلت ولاد منو,أُعجب بي أكثر فأكثر، وتزوجنا، والآن لدينا ثلاثة أطفال.
انو بنجح اكتر,أصبح ينجح أكثر.
صفاء غيرت بالناقص وحطت يرحم ايام زمان,"صفاء أضافت عبارة ""يرحم أيام زمان"" بدلًا من كلمة ناقصة."
صرت اترجا و ابوس التوبه بس فش حل فك ابوي قشاطو و حكالي تفاحتين ي بنت الكلب,"بدأت أتوسل وأتوب، ولكن لم يكن هناك حل. فأخذ والدي حزامه وقال لي: ""تفاحتين يا ابنة الكلب."""
و قبل ما يتعبى الشارع طلاب,وقبل أن يمتلئ الشارع بالطلاب.
الزواج كله ملهوش داعي,الزواج لا حاجة له.
كان اخوي مولع الفحمات و مجهز الأرجيله و مرتب قعده بحوش الدار,أخي كان يشعل الفحم ويجهز النرجيلة ويرتب الجلسة في فناء المنزل.
وحطيتو زكيه,ووضعت زكية.
المشكله معظم الاسئله ما بحكي كلها المعظم بتكون واضحه في الانظمه و مبينه في المنشورات بس الناس ما بدها تقرأ امه اقرأ ما بدها تقرأ اللي بقهر اكتر اللي بيسألوا مشان الادمن يسمحلهم بشي ممنوع وبتحايلوا وبترجوا يعني الواحد يا بيلتزم يا بيخبص هاد قراره مش كل شوي سؤال ومحاوله استعطاف,"المشكلة أن معظم الأسئلة، وليس كلها، تكون واضحة في الأنظمة ومنشورة في التعليمات، ولكن الناس لا يريدون القراءة. أمة ""اقرأ"" لا تقرأ. ما يغضبني أكثر هم الذين يسألون فقط لأنهم يريدون من المسؤول السماح لهم بشيء ممنوع، ويتحايلون ويتوسلون. يعني على المرء أن يلتزم أو يتجاوز، هذا قراره. ليس كل مرة سؤال ومحاولة استعطاف."
اجو اصدقاء الشب الأصلع و رفشو ببطني,جاء أصدقاء الشاب الأصلع وركلوا بطني.
عندك اخر العنقود العرص توتو مشيبني ولله يخوي,أما أصغرهم، المدعو توتو، فقد أتعبني حقًا.
انا شخصيا من جهتي تكيفت مع موضوع السمنه و الأوزان الثقيله اصلا شو يعني سمنه ظاهره عاديه اي بني ادم معرض الها,أنا شخصيًا تكيفت مع موضوع السمنة والأوزان الثقيلة. فما هي السمنة إلا ظاهرة عادية، أي إنسان معرض لها.
و تكررت نفس القصه البايخه المعتاده اني ارن ارن ما يرد بعد الرنه الرابعه صار يعطيني مغلق صرت اغلى و ركبي يشعطو و نزلت عالكرسي و انا دايخه و الجرسون جبلي قنيه مي و دفعوني تلت ليرات هيك عالفاضي و قمت روحت و انا بتحلف اني اول ما اوصل البيت اتركه,وتكررت نفس القصة المملة المعتادة. أتصل وأتصل ولا يرد. بعد الرنة الرابعة، أصبح يعطي إشارة مغلق. بدأت أشعر بالغضب، وركبتي تؤلمني، وجلست على الكرسي وأنا أشعر بالدوار، وأحضر لي النادل زجاجة ماء، ودفعوني ثلاثة دنانير دون أي فائدة، فقررت أن أعود إلى البيت، وأنا أقسم أنني سأنهي هذه العلاقة فور وصولي.
المهم شو بدكو بالحكي هو احنا بس بدنا نتخوت ع غيرنا شوفولي عالمسرحيه هاي هدول رنو علي قناه سكاي نيوز قالولي بدنا نعمل معك مقابله طبعا انا انصدمت يومها لانو المقابله الوحيده اللي عملتها بحياتها ايامها يمكن مقابله شغل و انطردت المهم خبرت العيله والأقارب وجهزو حالهم واجو عنا عالبيت مع ضيافه وهيك وقلتلهم انا بدي اطلع مقابله الكل صار يطلب مني تحيات واللي يعطيني ورقه احكيها واللي يقولي احكيلهم عن اقساط المدارس ومن هالحكي,ما يهمكم هو أننا فقط نريد أن نمزح مع الآخرين. شاهدوا هذه المسرحية. اتصلت بي قناة سكاي نيوز وقالوا إنهم يريدون إجراء مقابلة معي. بالطبع، شعرت بالدهشة في ذلك اليوم، لأن المقابلة الوحيدة التي أجريتها في حياتي كانت لمقابلة عمل وطُردت. المهم أنني أخبرت العائلة والأقارب، وجاءوا إلى منزلنا مع ضيافة وتحضيرات، وقلت لهم إنني سأجري مقابلة. الجميع بدأ يطلب مني تحيات، ومنهم من أعطاني ورقة لأقولها، ومنهم من طلب مني التحدث عن أقساط المدارس وما شابه ذلك.
لما بدها تولد كانت تبعت سيدي عالهسي يجيب الدايه ويطلعها بنص الليل و يطلع معها ابنها حرس يمشي سيدي قدامها وتمشي وراه تدخل تولدها تحمل الولد من رجليه وتضربو كفين ع وتقلها مبروك سيدي يحط بإيد ابنها ليرات حمرا قد صفحه جريده الوسيط,"عندما كانت على وشك الولادة، كانت ترسل جدي ليحضر القابلة ويخرجها في منتصف الليل، وكان يصطحب معها ابنها كحارس، يسير جدي أمامها وهي تسير خلفه. تدخل لتلد، تحمل المولود من قدميه وتصفعه مرتين، وتقول لها: ""مبروك."" جدي يعطي ابنها ليرات حمراء بحجم صفحة جريدة الوسيط."
و خالد هسا بالمستشفى مكسوره ايدو و سنانو الأماميه ضايعه,وخالد الآن في المستشفى، يده مكسورة وأسنانة الأمامية مفقودة.
يلا يعطيكو العافيه,شكرًا لكم على جهدكم.
وقفت قبالو و قصعت ع اساس ينذهل ينبرع يتفاجئ يعمل اي اشي,وقفت أمامه وحاولت إظهار موقفي على أمل أن يندهش أو يتفاعل بأي طريقة.
مر من جمبي و تعمد يخبط فيي,مر بجانبي متعمدًا الاصطدام بي.
ف ادركت حينها انو الامور خربانه مع جائزتها من الدنيا,فأدركت حينها أن الأمور أصبحت سيئة للغاية.
طب شوي مالك ما رح اضربك لإنك وقعتني طب خد رقمي اول طب ايميلي نزلت اكمل لم غراضي ونا بسب ع حالي و ع حظي,حسنًا، ما لك؟ لن أضربك لأنك أوقعتني، لكن خذ رقمي أو بريدي الإلكتروني. جمعت أغراضي وأنا ألعن نفسي وحظي.
وعد شرف والله مابحكي لحدا بس احكيلي يزم,وعد شرف، والله لن أخبر أحدًا، فقط أخبرني.
بس راس مالها تعطوني هالشهر بس و بقدر اقلب حالي قلابه و اتحول تحول جذري,كل ما أحتاجه هو أن تمنحوني هذا الشهر فقط، وسأتمكن من قلب حياتي تمامًا.
زي الشب لما يطلب سندويشه فلال و يقعد يراقب تاع المطعم و هو بعمل فيها,مثل الشاب الذي يطلب سندويشة فلافل ويجلس يراقب العامل وهو يحضرها.
يعني منزيد ولا مننقص منضل ارقام لمآ صالح هالشي مزعج بالنسبه الي ويمكن الك كمان لمن بتنصهر معنى الصداقه وبتغيب بتصير مجرد اعداد منفرح ازا زادت,يعني نضيف أو ننقص، نظل أرقامًا، ولصالح ماذا؟ هذا الشيء مزعج بالنسبة لي، وربما لك أيضًا، عندما تختفي معاني الصداقة وتصبح مجرد أرقام نفرح إذا زادت.
هاي اخر كلمتين سمعتها قبل ما يغمى علي,هذه آخر كلمتين سمعتها قبل أن أغيب عن الوعي.
لا واذا قمت انتا او تأفئفت او تدايقت بستغرب هو وبقولك مالك يا زلمه هو انا صحيتك,"ولا و إذا قمت أو تضايقت، يتعجب ويقول لك: ""ما بك يا رجل؟ هل أيقظتك؟"""
قررت اعمل انقلاب و اعلنها ثوره لإني تعبت و تقريبا زهقت و خلص اكتفيت,قررت أن أقوم بانقلاب وأعلنها ثورة، لأنني تعبت ومللت وقررت أن أكتفي.
و كإنو الأغنيه بتحكيلها تعي ارقصي علي انا انحطيت عشانك,"وكأن الأغنية تقول لها: ""تعالي ارقصي على أنغامها، أنا وضعت من أجلك."""
و انا بركض زي العاهه عالغرفه خبط اصبع رجلي الصغير بحفه طاوله,وأنا أركض كالآفة إلى الغرفة، ضربت إصبع قدمي الصغير بحافة الطاولة.
والكل حلف انو ما بيعرف وينها,الجميع أقسم أنه لا يعرف مكانها.
انا صرت اخبط راسي بدربزين البلكونه و انوح و ارفع ايديني و الوح فيهم,بدأت أضرب رأسي بدرابزين الشرفة وأنوح وأرفع يدي وألوح بهما.
مشان هيك اعرف استخدمو و اعرف متى وقتو و متى مش وقتو,لذلك، تعلم كيفية استخدامها ومتى يكون الوقت مناسبًا.
والشب يلا بنت حلوه والسلام,"والشاب يقول: ""يا لها من فتاة جميلة والسلام."""
رجعت هبه تقعد شافت عبير وفرح امورهم تمام وحبو بعض هبه قعدت جنب عصام,عادت هبة للجلوس، ورأت أن عبير وفرح في وضع جيد وأحبوا بعضهم. جلست هبة بجانب عصام.
و امي نعجقت و بلشت بالبيت عن جنب و طرف تعزل,وأمي انشغلت في تنظيف المنزل من كل جوانبه.
جد جد انو احلى جو الشباب ولا البنات,حقًا، أجواء الشباب أروع من البنات.
اجا عمي حكالي انتبهي عمو بلاش يولع شعرك,"جاء عمي وقال لي: ""انتبهي يا عمو، لا تشعلي شعرك."""
مستحيل كلامك عقل النسوان ما بيتغير,من المستحيل تغيير عقول النساء.
حتاكل اصابعك ندم عالساعه اللي قصرت فيها بحقهم للموضه القديمه,ستندم على كل لحظة قصرت فيها بحقهم.
رحت عالسريع عالمطبخ جبت مچ مزركش لونه نهدي و صبيت فيو من غلايه القهوه البارده الي جمب ابوي و حطيتو جمب كومه الغسيل الي كنت بصفط فيها و غطيت جرابات اخوي المخزقه و حطيت ع وجه الكومه خف قلقول اله دنين ارنب هو بالأصل لأختي و خبيت الجهه الي دان الأرنب فيها قابعه و عالوجه خليت الجهه الزابطه و صورتهم,ذهبت بسرعة إلى المطبخ، وأحضرت كوبًا مزركشًا بلون زهري، وصببت فيه من إبريق القهوة الباردة الذي كان بجانب أبي. وضعته بجانب كومة الغسيل التي كنت أطويها. غطيت جوارب أخي الممزقة، ووضعت على وجه الكومة خفًا على شكل أرنب بأذنين، كان في الأصل لأختي. أخفيت الجهة التي كانت فيها أذني الأرنب مقلوبة، وعلى الوجه أظهرت الجهة الصحيحة، ثم قمت بتصويرهم.
سماح انا لو ركبت تكسي او خليت اخوي حمزه يوصلني مش احسن بعدين ليش مش لابس البدله السودا الجديده ولا مش قد المقام احنا اه مهو مش عرس اختك لو عرس اختك كان اخدت معك بدلتين,سماح، لو ركبت سيارة أجرة أو طلبت من أخي حمزة أن يوصلني، ألا يكون ذلك أفضل؟ ثم لماذا لا ترتدي البدلة السوداء الجديدة؟ أم أنها ليست بالمستوى المطلوب؟ نحن، نعم، ليس حفل زفاف أختك. لو كان حفل زفاف أختك، كنت ستأخذ معك بدلتين.
انا هون الكيد و الغيره حرقوني حرق من جوا كل ما اشوفها دخان اسود بطلع من عيوني للحظه حسيت انو امي معتبرتها بنتها اكتر مني,هنا، الحسد والغيرة أحرقوني من الداخل. كلما رأيتها، يخرج دخان أسود من عيني. للحظة شعرت أن أمي تعتبرها ابنتها أكثر مني.
هاي الأيام ازا ما لزقت بالنسوان و هزيت بالأعراس حتى تنفك براغي خصري و ضليت اخد و اعطي معهن بتجوزش,في هذه الأيام، إذا لم تكن ملاصقًا للنساء وترقص في الأعراس حتى تفك براغي خصرك، وتأخذ وتعطي معهن، فلن تتزوج.
يعني مجنون يحكي وعاقل يسمع ولكو هي الاميره الخليجيه قلقانه فينا وبالبيج وبالفيسبوك هي تركت كل حياتها و عيشتها وملايينها و جاي تلتهي و تربح ايفونات,يعني مجنون يتحدث وعاقل يستمع. هذه الأميرة الخليجية قلقة علينا وعلى الصفحة وعلى الفيسبوك. تركت حياتها كلها وثروتها وجاءت لتلهو وتربح هواتف آيفون.
ونا استحيت و كملت و امو نزلت فيني ما شاء الله,شعرت بالخجل وأكملت، وأمه انهالت علي بالدعاء.
بتفكر بسامر و عامر اللي رفضتهم مشان بدها تكمل دراستها,تفكر بسامر وعامر اللذين رفضتهما لأنها تريد إكمال دراستها.
انا لما كنت بالمدرسه كنت اقعد بالطابور الصباحي تلت ساعات عند المغاسل امسح عيوني بمحرمه و احلف للمعلمه اني مش حاطه كحله,عندما كنت في المدرسة، كنت أجلس في الطابور الصباحي ثلاث ساعات بجانب المغاسل، أمسح عيني بمنديل وأقسم للمعلمة أنني لم أضع الكحل.
شايف كل هدول اللي بالباص ليش كل واحد راكي راسو ع الشباك و سارح كل واحد عندو قصه واحد رايح يدور ع شغل واحد متمشكل مع ابوه ورايح مش عارف وين هداك رايح عالجامعه ومتأخر هديك اللي حاطه سماعات بدنيها رايحه تقابل لوظيفه لا بتحكيش مع حالها بتحاول تحفظ شو بدها تجاوب اذا سألوها اشي بالانجليزي هداك الشب مش جاي ينام بالباص هداك بداوم بفندق بالليل وبالنهار بشتغل ع تكسي فش مجال ينام غير هون ومليون قصه,ترى كل هؤلاء الذين في الحافلة؟ لماذا يجلس كل واحد منهم ورأسه متكئ على النافذة وسارح؟ كل واحد لديه قصة: واحد يبحث عن عمل، وآخر على خلاف مع والده ويذهب إلى مكان غير معلوم، وآخر ذاهب إلى الجامعة ومتأخر. تلك التي وضعت سماعات في أذنيها ذاهبة لمقابلة وظيفة، وتحاول تذكر ما ستقوله إذا سألوها شيئًا بالإنجليزية. ذلك الشاب ليس هنا لينام في الحافلة. هو يعمل في فندق ليلاً، وفي النهار يعمل على سيارة أجرة. لا يوجد مجال لينام إلا هنا. كل واحد لديه قصة.
تبا لك يا انك لعام غير جميل لقد فقدت عيناك الزرقاوتان,تبا لك أيها العام غير السار، لقد فقدت عينيك الزرقاوين.
قوار زريعه عدد,أواني زراعة متعددة.
هو صح كلامك ميه بالميه بس في ناس مابتتحمل الصراحه وبتكبر الموضوع وبتعمل منو مشكله وبتزعل كمان لما بتواجهين بالحقيقه,صحيح كلامك مئة بالمئة، لكن هناك أشخاص لا يتحملون الصراحة ويضخمون الأمور، ويجعلونها مشكلة ويشعرون بالضيق عندما تواجههم بالحقيقة.
و احكي او ماي قاد اكييد في خطأ بالتصليح,"تحدثت لنفسي: ""يا إلهي، بالتأكيد هناك خطأ في التصحيح""."
انا بس مشكلتي اني بس اشوف وحده لافيتو بحش,مشكلتي الوحيدة هي أنني عندما أرى أحدهم يتحدث بسوء عن الآخرين.
الا في حال حبت تدرس و تتعلم و تثقف حالها لحد متموت,إلا إذا كانت لديها رغبة حقيقية في التعلم والدراسة والتثقف حتى الممات.
مستني حدا بيبي, أنتظر مولودًا.
بمسحو فيه الارض, يُمسح به الأرض.
رحت شحطتهم الاربعه عالصالون و قعدت انوح و اعيط فوقهم لحد ما هسترت و سمعوني الجيران و التمو, قمت بسحب الأربعة إلى الصالون وجلست أبكي وأصرخ فوقهم حتى فقدت السيطرة، وسمعني الجيران وتجمعوا.
لا استنا حبيبي ليكون مقلب خنأنبش ببروفايل رجل شرقي الي عاملتله,انتظر، عزيزي، قد يكون هذا مقلبًا، فلنبحث في حساب الرجل الشرقي الذي قمت بمتابعته.
طقوم كاسات عصير,أطقم كؤوس العصير.
عبين ما تنفض مخك نفض,حتى تنفض عقلك نفضًا.
اصلا ما نمت ليله العيد,لم أنم ليلة العيد.
طفل حديث الولاده ظهرت ملامح صوره هيفا على كل لايك ب تفو ع هيفا,طفل حديث الولادة، وظهرت ملامح صورة هيفا على كل إعجاب، قمت بالبصق على هيفا.
هزي بخصرك هزي هزي هزي بخصرك هزيي سهم بقلبي غزي غزي سهم بقلبي غزيي,هزّي بخصركِ، هزّي، هزّي بخصركِ، هزّي، سهم في قلبي غرز، سهم في قلبي غرز.
وفي ناس نور بستغل طيبه حماه وكيف سكت عن راتبو وما طلب منو اشي وكسى بنتو هو وبالاخر بحكيلو انت شو عملتلي,"هناك أشخاص يستغلون طيبة حماتهم، وكيف أنه صمت على راتبه ولم يطلب شيئًا، وفي النهاية يقول له: ""ماذا فعلت لي؟""."
بعد سنه زواج,بعد سنة من الزواج.
مش بكفيه الباص السريع هسا ضفتو عليه الطياره السريعه,أليس الباص السريع كافياً، والآن أضفتم الطائرة السريعة.
شو نعمل نتزوج عالقرعه,ماذا نفعل؟ هل نتزوج بالقرعة؟
حاس انو الحكومه زعلانين منا لأنو في مديونيه,أشعر أن الحكومة غاضبة منا بسبب الديون.
و اسمك بنشهر بين الطلاب بس بسمعه عاطله اكيد مش كويسه,اسمك أصبح مشهوراً بين الطلاب، ولكن بسمعة سيئة، وهذا ليس جيدًا بالتأكيد.
المهم انا مكانش فارق معي الموضوع,الأهم أن الموضوع لم يكن يهمني.
بتتذكري لما حكتيلي انك بتحبي ريحه الاسمنت والكاز,هل تتذكرين عندما أخبرتني أنكِ تحبين رائحة الإسمنت والكاز؟
صف البسكليت ع جنب و اجا قرب عندي و مسك طرف بلوزتي بأصابعو البرتقاليات,أوقف الدراجة جانبًا، ثم اقترب مني وأمسك بطرف قميصي بأصابعه البرتقالية.
لا حبيبتي صحتين ع قلبك,لا عزيزتي، صحتين على قلبك.
اشرت لأختي و حكيتلها وصي امي تحكيلهم اني مش بالبيت ولله لو تشقلب الدار شقلبه مني طالعه,"أشرت إلى أختي وقلت لها: ""أخبري أمي أن تخبرهم أنني لست في المنزل، والله حتى لو انقلب البيت رأساً على عقب، لن أخرج""."
طعجلي السندان تاعها و خزق الطبله و دبك ع عصبي السمعي,كسّري سندانها ومزّقي الطبلة ودقي على أعصابي السمعية.
حاسه ببلل بلل شديد بلل يا اخي في اشي مبلول بلل سخن, أشعر بللًا شديدًا، يا أخي هناك شيء مبلول وبلل ساخن.
و انا قاعده قدام المراي مره بصفن بحواجبي مره بسوالفي, وأنا جالسة أمام المرآة، أحيانًا أتأمل حاجبي، وأحيانًا أفكر في جوانبي.
بس لما روح من شغلو يقبرني فات مكشر,عندما عاد من عمله، كان مكشرًا.
صح للاسف النفاق افه مجتمعنا,صحيح، للأسف، النفاق آفة مجتمعنا.
وبتيجي بتسألو بيقولك مهو اللاجئين يا زلمه هو احنا كل اشي بدنا نحطو ب اللاجئين خلصونا عاد مشان الله او بقولك منتا عارف الحياه غاليه اي حياه يا ابو حياه,"وعندما تسأله يقول لك: ""اللاجئون""، يا رجل، هل نلقي كل شيء على اللاجئين؟ كفى، من فضلك، أو يقول: ""أنت تعرف أن الحياة غالية""، أي حياة يا صاحب الحياة؟"
بصباحيه عرسنا,في صباح عرسنا.
بعدها مسجاتو نقطعت و اختفى عن الوجود, بعد ذلك، توقفت رسائله واختفى من الوجود.
بس الكفه راجحه للشبين بالرجوله وقوه القلب يعني لو انهم عادي,لكن الكفة تميل للشبان في الرجولة وقوة القلب، حتى لو كانوا عاديين.
بترد هي عليها ولا شو رأيك هدول عيوني ولا عيون الغاز مثلا هيهيهيهي,هل سترد عليها؟ أم ما رأيك؟ هل هذه عيناي أم عيون الغاز؟ هيهيهي.
و بس يصير عمري سنه ابلش اراهق,عندما يصبح عمري سنة، سأبدأ المراهقة.
هبه اشتقنالك سموحه,هبة، اشتقنا لك، سامحينا.
حكيت ببالي فرصه مشان احكي مع بهاء و متسمعنيش من الركام الي دافنه حالها تحتو, فكرت في ذهني أنها فرصة للتحدث مع بهاء دون أن تسمعني وهي مدفونة تحت الركام الذي غطت نفسها به.
طب اصبري عليي موعود بشغل مرتب والله لاشتريلك كل اللي نفسك فيه والبلوزه الصوف واعبيلك داركو رفوف وانزل فيكي كفوف,اصبري عليّ، فقد وعدت بعمل جيد، والله سأشتري لك كل ما تريدينه، والكنزة الصوفية، وأملأ بيتك بالرفوف، وأصفعك بالكفوف.
زي مثلا لما حدا يطلب مني اشتريله شيء ع حسابي, مثلاً عندما يطلب مني أحدهم شراء شيء على حسابي.
يا حصتي جوزك يلا متذكر عيد ميلادو بدك ياه يتذكر عيد الحب اقعدي واهدي عحالك وروحي شوفي ابنك ليش بعيط, حصتك زوجك، تذكري عيد ميلاده، أتريدين أن يتذكر عيد الحب؟ اجلسي واهتمي بنفسك، واذهبي لرؤية ابنك لماذا يبكي.
انا حاولت استناه ضليت ع ذكراه كم شهر بس بعديها بفتره تعرفت ع ابو ادم صدفه عالفيسبوك ابو ادم راسب توجيهي و مستنفذ حقو و قاعد بالبيت لا شغله ولا عمله بس بكره الحياه و تعبان من فكره الوجود و حبيبتو الأولى ميته و بسمع اغاني لتامر عاشور كتير,حاولت أن أنتظره، بقيت على ذكراه عدة أشهر، لكن بعد فترة تعرفت على أبو آدم صدفة على الفيسبوك، أبو آدم راسب في الثانوية العامة واستنفد فرصه، جالس في البيت بلا عمل ولا شغل، ويكره الحياة ومتعب من فكرة الوجود، وحبيبته الأولى ميتة ويستمع كثيرًا لأغاني تامر عاشور.
السؤال القوي لو كلامي يتحول لحقيقه مين اول حدا رح تروح تصيدو ال مسموح,السؤال القوي: إذا تحولت كلماتي إلى حقيقة، من هو أول شخص ستصطاده من المسموح؟
ما بقدر اقول غير الله يرحمنا برحمته يارب," لا أستطيع أن أقول سوى: ""اللهم ارحمنا برحمتك، يا رب""."
كلامك صح بس برضو الشباب بستاهلو الي بسير فيهم لانه لما البنت واهلها يكون معقولين او شارين رجال هو بسترخص وبرخص في البنت وبتسير ممسحه عنده بس لما يدفع دم قلبه لما يتجوزها بسير يحسب الف حساب قبل ما يمسح فيها الارض او يطلق وفي مثل بقلك الي بيجي بسرعه بروح بسرعه وياريت الرجوليه تزيد لانه وقتها اصلا ما رح يسير مهر بتصير بنت واهله همه الي ماسكين فيه,"كلامك صحيح، لكن الشباب يستحقون ما يحدث لهم، لأن عندما تكون الفتاة وأهلها معقولين أو يشترون رجلاً، فإنه يستخف بها وتصبح ممسحة عنده، ولكن عندما يدفع دم قلبه للزواج بها، فإنه يفكر مليًا قبل أن يطلقها أو يمسح بها الأرض، وهناك مثل يقول: ""ما يأتي بسرعة، يذهب بسرعة""، وليت الرجولة تزداد، لأنه في تلك الحالة لن يكون هناك مهر، وستتمسك الفتاة وأهلها به."
تقريبا خلصت صفحه من دفتر مذكراتي تخطيط لهاد الموضوع بعدين انتقلت للتخطيط لعمليه العثور على الشوكولاته الغاليه الي بس للضيوف المهمين و كيف اني اعمل مسح ضوئي لخزانه امي و ابوي بأسرع وقت و جهد ممكن و دون ترك اي اثر او دليل لتجنب عقوبه لوي الأذن, تقريبًا أنهيت صفحة من دفتر مذكراتي الخاصة بالتخطيط لهذا الموضوع، ثم انتقلت للتخطيط لعملية العثور على الشوكولاتة الغالية التي تقتصر على الضيوف المهمين، وكيفية القيام بمسح ضوئي لخزانة والديّ بأسرع وقت وجهد ممكن دون ترك أي أثر أو دليل لتجنب عقوبة التوبيخ.
بس التقليدي بضل اضمن خيا بلا حب بلا بطيخ مبسمر,التقليدي يبقى أضمن، أخي، بلا حب ولا بطيخ مقشر.
كل هاد و هي مش منتبهه انو اسم الموقع مكتوب ع صوره العين ومبين انو من, كل هذا وهي غير منتبهة أن اسم الموقع مكتوب على صورة العين، ومن الواضح أنه من هناك.
لو تحرق رموش عينيك ببنزين علمي عالفاضي,حتى لو أحرقت رموش عينيك بالبنزين، فإن علمك لا فائدة منه.
هه يقطع شرك,ليقطع الله شرك!
و استخيري مره ومرتين و مليون وخدي وقتك انسي العمر العمر كلو ارقام و نصيبك نصيبك,صلّي استخارة مرة ومرتين ومليون، وخذي وقتك، العمر مجرد أرقام، ونصيبك سيأتيك في وقته.
حمل ابوي الأرجيله و طبشها قدامي و حكالي عيديها و شوفي,"حمل والدي الأرجيلة وحطمها أمامي وقال: ""أعيديها، وانظري ما سيحدث""."
و المشكله انها هيك بتظلم العريس,المشكلة أن هذا يظلم العريس.
و دهنتها ع وجهي ع شكل طبقات لحد ما اختفى الحب و صار مستوى واحد و سلكت بالمكياج و زبطت هون و هون, وضعت الكريم على وجهي طبقة فوق طبقة حتى اختفت البثور وأصبح الجلد مستويًا، وأتممت المكياج وضبطت الجوانب هنا وهناك.
اغلب المكان كان من طلاب الجامعه الي جاي يفطر و يدرس و مش ملحق و الي جاي هو و حبيبتي يتفاهمو ع شغله تطاوشو عليها مبارح بليل والي جاي يصفي ذهنو ع فنجان قهوه و ناس جديه قاعده بتفطر و بتقرأ كتب الا احنا ماشيات زي الي داخل ع عزا و بدو يضحك و ماسك حالو,معظم الموجودين كانوا من طلاب الجامعة، البعض جاء ليتناول الإفطار ويذاكر، والبعض جاء مع حبيبته لحل مشكلة تشاجرا عليها البارحة، والبعض الآخر جاء ليصفو ذهنه على فنجان قهوة، وكان هناك من يجلس للإفطار ويقرأ الكتب بجدية، إلا نحن، فقد كنا نمشي كمن يدخل جنازة ولكنه يحاول أن يكبت ضحكته.
و بسرعه اطلع من القاعه بسرعه الضوء,خرجت من القاعة بسرعة الضوء.
كنت حموت بليله عرسي ع فكره,كنت سأموت ليلة زفافي من الفكرة.
تتعمقوش بالعلاقات كتير خليك خفيف الظل بأي علاقه خارجيه خليك خفيف نظيف و ما تخلي حدا يحكي عليك,لا تتعمقوا كثيرًا في العلاقات، كن خفيف الظل في أي علاقة خارجية، كن خفيفًا ونظيفًا، ولا تدع أحدًا يتحدث عنك.
المهم رجعت قعدت مكاني و امي قالتلي بعتيلو اشي لأحمد," المهم أنني عدت وجلست مكاني، وأمي قالت لي: ""أرسلي شيئًا لأحمد""."
